notification_id,booking_id,recipient_type,recipient_id,notification_type,message,is_read,created_at
3737,1869,Worker,1410,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-26
3738,1869,Employer,30,Booking,Your service has been completed. Please rate the worker.,False,2025-11-26
3739,1870,Worker,4291,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-23
3740,1870,Employer,273,Booking,Your service has been completed. Please rate the worker.,True,2025-04-23
3741,1871,Worker,997,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-26
3742,1871,Employer,242,Booking,Your service has been completed. Please rate the worker.,False,2025-09-26
3743,1872,Worker,501,Booking,A new booking request is waiting for your response.,False,2025-01-26
3744,1872,Employer,85,Booking,Your booking request is pending.,False,2025-01-26
3745,1873,Worker,1341,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-03
3746,1873,Employer,39,Booking,Your service has been completed. Please rate the worker.,False,2025-04-03
3747,1874,Worker,4269,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-26
3748,1874,Employer,484,Booking,Your service has been completed. Please rate the worker.,False,2025-03-26
3749,1875,Worker,2682,Booking,You have accepted a new booking.,True,2025-02-15
3750,1875,Employer,154,Booking,A worker has accepted your booking.,True,2025-02-15
3751,1876,Worker,3163,Booking,You have accepted a new booking.,False,2025-12-03
3752,1876,Employer,393,Booking,A worker has accepted your booking.,True,2025-12-03
3753,1877,Worker,3735,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-03-17
3754,1877,Employer,398,Booking,Your service has been completed. Please rate the worker.,True,2025-03-17
3755,1878,Worker,598,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-08-27
3756,1878,Employer,479,Booking,Your service has been completed. Please rate the worker.,False,2025-08-27
3757,1879,Worker,2996,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-29
3758,1879,Employer,117,Booking,Your service has been completed. Please rate the worker.,True,2025-04-29
3759,1880,Worker,3565,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-16
3760,1880,Employer,389,Booking,Your service has been completed. Please rate the worker.,True,2025-12-16
3761,1881,Worker,1255,Booking,A new booking request is waiting for your response.,False,2025-10-13
3762,1881,Employer,33,Booking,Your booking request is pending.,True,2025-10-13
3763,1882,Worker,4013,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-07
3764,1882,Employer,189,Booking,Your service has been completed. Please rate the worker.,False,2025-06-07
3765,1883,Worker,5341,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-12
3766,1883,Employer,42,Booking,Your service has been completed. Please rate the worker.,True,2025-04-12
3767,1884,Worker,151,Booking,A new booking request is waiting for your response.,False,2025-06-13
3768,1884,Employer,295,Booking,Your booking request is pending.,False,2025-06-13
3769,1885,Worker,1879,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-04-23
3770,1885,Employer,93,Booking,Your service has been completed. Please rate the worker.,False,2025-04-23
3771,1886,Worker,1793,Booking,A new booking request is waiting for your response.,True,2025-08-28
3772,1886,Employer,185,Booking,Your booking request is pending.,True,2025-08-28
3773,1887,Worker,338,Booking,A new booking request is waiting for your response.,False,2025-12-12
3774,1887,Employer,91,Booking,Your booking request is pending.,False,2025-12-12
3775,1888,Worker,906,Booking,You have accepted a new booking.,True,2025-07-19
3776,1888,Employer,481,Booking,A worker has accepted your booking.,True,2025-07-19
3777,1889,Worker,1020,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-07-21
3778,1889,Employer,231,Booking,Your service has been completed. Please rate the worker.,False,2025-07-21
3779,1890,Worker,437,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-09
3780,1890,Employer,460,Booking,Your service has been completed. Please rate the worker.,True,2025-08-09
3781,1891,Worker,4650,Booking,You have accepted a new booking.,True,2025-06-15
3782,1891,Employer,361,Booking,A worker has accepted your booking.,True,2025-06-15
3783,1892,Worker,2610,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-04
3784,1892,Employer,340,Booking,Your service has been completed. Please rate the worker.,True,2025-01-04
3785,1893,Worker,6234,Booking,You have accepted a new booking.,True,2025-05-18
3786,1893,Employer,341,Booking,A worker has accepted your booking.,False,2025-05-18
3787,1894,Worker,3499,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-22
3788,1894,Employer,272,Booking,Your service has been completed. Please rate the worker.,False,2025-09-22
3789,1895,Worker,2738,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-02
3790,1895,Employer,302,Booking,Your service has been completed. Please rate the worker.,True,2025-12-02
3791,1896,Worker,2715,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-10-19
3792,1896,Employer,79,Booking,Your service has been completed. Please rate the worker.,False,2025-10-19
3793,1897,Worker,5261,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-08-03
3794,1897,Employer,387,Booking,Your service has been completed. Please rate the worker.,True,2025-08-03
3795,1898,Worker,5230,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-30
3796,1898,Employer,496,Booking,Your service has been completed. Please rate the worker.,False,2025-01-30
3797,1899,Worker,3583,Booking,A new booking request is waiting for your response.,False,2025-03-09
3798,1899,Employer,402,Booking,Your booking request is pending.,False,2025-03-09
3799,1900,Worker,4669,Booking,A new booking request is waiting for your response.,True,2025-08-08
3800,1900,Employer,102,Booking,Your booking request is pending.,True,2025-08-08
3801,1901,Worker,5153,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-14
3802,1901,Employer,395,Booking,Your service has been completed. Please rate the worker.,True,2025-04-14
3803,1902,Worker,1141,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-01-11
3804,1902,Employer,229,Booking,Your service has been completed. Please rate the worker.,False,2025-01-11
3805,1903,Worker,4399,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-03-30
3806,1903,Employer,269,Booking,Your service has been completed. Please rate the worker.,False,2025-03-30
3807,1904,Worker,4199,Booking,A new booking request is waiting for your response.,True,2025-02-24
3808,1904,Employer,205,Booking,Your booking request is pending.,True,2025-02-24
3809,1905,Worker,1397,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-06
3810,1905,Employer,223,Booking,Your service has been completed. Please rate the worker.,False,2025-06-06
3811,1906,Worker,3642,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-12-24
3812,1906,Employer,191,Booking,Your service has been completed. Please rate the worker.,True,2025-12-24
3813,1907,Worker,3059,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-09-25
3814,1907,Employer,40,Booking,Your service has been completed. Please rate the worker.,True,2025-09-25
3815,1908,Worker,962,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-12-13
3816,1908,Employer,351,Booking,Your service has been completed. Please rate the worker.,True,2025-12-13
3817,1909,Worker,1930,Booking,You have accepted a new booking.,False,2025-10-17
3818,1909,Employer,76,Booking,A worker has accepted your booking.,True,2025-10-17
3819,1910,Worker,721,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-11
3820,1910,Employer,441,Booking,Your service has been completed. Please rate the worker.,True,2025-04-11
3821,1911,Worker,6013,Booking,You have accepted a new booking.,True,2025-04-13
3822,1911,Employer,456,Booking,A worker has accepted your booking.,True,2025-04-13
3823,1912,Worker,5555,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-04-10
3824,1912,Employer,354,Booking,Your service has been completed. Please rate the worker.,False,2025-04-10
3825,1913,Worker,77,Booking,A new booking request is waiting for your response.,False,2025-05-08
3826,1913,Employer,333,Booking,Your booking request is pending.,True,2025-05-08
3827,1914,Worker,1276,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-09-20
3828,1914,Employer,102,Booking,Your service has been completed. Please rate the worker.,True,2025-09-20
3829,1915,Worker,1682,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-13
3830,1915,Employer,256,Booking,Your service has been completed. Please rate the worker.,True,2025-06-13
3831,1916,Worker,2567,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-10-19
3832,1916,Employer,414,Booking,Your service has been completed. Please rate the worker.,True,2025-10-19
3833,1917,Worker,5853,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-16
3834,1917,Employer,487,Booking,Your service has been completed. Please rate the worker.,True,2025-05-16
3835,1918,Worker,4342,Booking,You have accepted a new booking.,False,2025-11-12
3836,1918,Employer,414,Booking,A worker has accepted your booking.,True,2025-11-12
3837,1919,Worker,424,Booking,You have accepted a new booking.,False,2025-07-24
3838,1919,Employer,394,Booking,A worker has accepted your booking.,True,2025-07-24
3839,1920,Worker,3859,Booking,A new booking request is waiting for your response.,True,2025-01-08
3840,1920,Employer,427,Booking,Your booking request is pending.,False,2025-01-08
3841,1921,Worker,542,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-11-02
3842,1921,Employer,277,Booking,Your service has been completed. Please rate the worker.,True,2025-11-02
3843,1922,Worker,323,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-02-17
3844,1922,Employer,333,Booking,Your service has been completed. Please rate the worker.,True,2025-02-17
3845,1923,Worker,909,Booking,A new booking request is waiting for your response.,False,2025-06-05
3846,1923,Employer,323,Booking,Your booking request is pending.,False,2025-06-05
3847,1924,Worker,5867,Booking,You have accepted a new booking.,False,2025-10-24
3848,1924,Employer,287,Booking,A worker has accepted your booking.,False,2025-10-24
3849,1925,Worker,5480,Booking,Job completed successfully. Payment will be processed shortly.,False,2025-06-06
3850,1925,Employer,492,Booking,Your service has been completed. Please rate the worker.,False,2025-06-06
3851,1926,Worker,5512,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-06-05
3852,1926,Employer,249,Booking,Your service has been completed. Please rate the worker.,True,2025-06-05
3853,1927,Worker,4465,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-01-27
3854,1927,Employer,112,Booking,Your service has been completed. Please rate the worker.,False,2025-01-27
3855,1928,Worker,244,Booking,Job completed successfully. Payment will be processed shortly.,True,2025-05-08
